time,cpu_cycles,cpu-cycles,cpu-migrations,context-switches,cgroup-switches,syscalls:sys_enter_close,syscalls:sys_exit_close,State_charging,State_idle,Attack_backdoor,Attack-Group_host-attack,Label_attack,interface_any
384.6728269,10538766652.0,9891932870.0,1206.0,29117.0,7650.0,1482.0,1482.0,True,False,True,True,True,True
389.7328899,12370368929.0,12513169336.0,1099.0,30126.0,10395.0,2497.0,2497.0,True,False,True,True,True,True
394.7969898,9289696079.0,9058731381.0,342.7167680278019,24519.0,5983.0,1774.0,1774.0,True,False,True,True,True,True
399.856872,13328127231.0,12321360737.0,1163.0,32080.0,13260.0,2444.0,2444.0,True,False,True,True,True,True
404.9288488,12974561859.0,11491557790.0,1227.0,30499.0,10098.0,2216.0,2216.0,True,False,True,True,True,True
409.9848243,10766779439.0,10450609824.0,1160.0,28574.0,7311.0,2046.0,2046.0,True,False,True,True,True,True
415.0567288,11335674395.0,12319540106.0,1012.0,28743.0,9136.0,2300.0,2300.0,True,False,True,True,True,True
420.1128332,11519135015.0,12013291682.0,1207.0,31126.0,10628.0,2150.0,2150.0,True,False,True,True,True,True
425.1688749,11025812770.0,9604085508.0,1075.0,25730.0,6331.0,2034.0,2034.0,True,False,True,True,True,True
430.2288816,13514161296.0,12228875754.0,1394.0,32930.0,12293.0,2331.0,2331.0,True,False,True,True,True,True
435.2889067,11982675270.0,10898616263.0,1290.0,30015.0,10409.0,2613.0,2613.0,True,False,True,True,True,True
440.3447371,9432737456.0,10023273847.0,342.7167680278019,25202.0,5511.0,1058.0,1058.0,True,False,True,True,True,True
445.4047196,8273130493.0,8495955778.0,1229.0,30731.0,7510.0,1036.0,1036.0,True,False,True,True,True,True
450.4608432,7844806986.0,6890567610.0,342.7167680278019,28587.0,6121.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
455.5208291,10205240762.0,8252866672.0,342.7167680278019,26483.0,4798.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
460.5770406,11441727192.0,11494494292.0,1163.0,29306.0,8520.0,2444.0,2444.0,True,False,True,True,True,True
465.6448768,7014542129.0,6568909878.0,1135.0,28491.0,7130.0,1004.0,1004.0,True,False,True,True,True,True
470.7010246,7923428643.0,7576704183.0,342.7167680278019,24367.0,4070.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
475.7652353,7627394732.0,9557035822.0,1080.0,29385.0,8143.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
480.8207929,7455292438.0,7374691166.0,1175.0,29804.0,7331.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
485.8807448,8151318928.0,7064770959.0,342.7167680278019,23984.0,3739.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
490.9368576,8201143927.0,6594364812.0,1145.0,29614.0,7277.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
495.9927499,10333004438.0,9828412888.0,1030.0,28370.0,7903.0,1244.0,1244.0,True,False,True,True,True,True
501.0608526,5635886911.0,6003385216.0,342.7167680278019,24646.0,3577.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
506.1169884,8548016501.0,8981626559.0,1082.0,30133.0,7941.0,1016.0,1016.0,True,False,True,True,True,True
511.1847421,7654067388.0,7388114924.0,342.7167680278019,23381.0,4802.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
516.2407643,10469307042.0,10604911248.0,342.7167680278019,24669.0,6449.0,1364.0,1364.0,True,False,True,True,True,True
521.3048149,7246580363.0,9676754706.0,1285.0,29176.0,7770.0,1412.0,1412.0,True,False,True,True,True,True
526.3608449,12286838088.0,14741127674.0,1152.0,29924.0,10381.0,2563.0,2563.0,True,False,True,True,True,True
531.4176593,7456620708.0,7224160970.0,342.7167680278019,26379.0,5656.0,1135.0,1135.0,True,False,True,True,True,True
536.476943,10056706809.0,9420463682.0,342.7167680278019,29332.0,8436.0,1029.0,1029.0,True,False,True,True,True,True
541.5367968,8752977190.0,8947252865.0,1035.0,29495.0,7163.0,1059.0,1059.0,True,False,True,True,True,True
546.5927491,4973219097.0,5302564668.0,342.7167680278019,24976.0,3624.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
551.6567209,8621712727.0,10303782175.0,1106.0,28678.0,8139.0,1076.0,1076.0,True,False,True,True,True,True
556.7128235,6872159882.0,9003040025.0,1092.0,28975.0,7076.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
561.7808554,13365284010.0,11572607602.0,1121.0,30431.0,9476.0,2195.0,2195.0,True,False,True,True,True,True
566.8407195,5617007302.0,6894332679.0,342.7167680278019,24338.0,3451.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
571.9048262,8029421679.0,7980382673.0,342.7167680278019,29120.0,7166.0,1030.0,1030.0,True,False,True,True,True,True
576.960856,8594431541.0,8954723902.0,1067.0,29777.0,7982.0,1009.0,1009.0,True,False,True,True,True,True
582.0168299,6728327874.0,5564620824.0,342.7167680278019,25479.0,3936.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
587.0768477,9769782326.0,8979473586.0,342.7167680278019,30501.0,8035.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
592.1450109,7738168900.0,8147246731.0,1070.0,29471.0,8115.0,1044.0,1044.0,True,False,True,True,True,True
597.2050352,5033544835.0,6630303143.0,342.7167680278019,24898.0,3618.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
602.2729799,7930913149.0,7862565265.0,1148.0,29269.0,7446.0,1070.0,1070.0,True,False,True,True,True,True
607.3370043,8556628159.0,7199115959.0,1115.0,30806.0,8090.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
612.4009517,7914417618.0,7308881410.0,342.7167680278019,24697.0,5141.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
617.4648381,8460957407.0,9401145465.0,1189.0,29540.0,7654.0,1006.0,1006.0,True,False,True,True,True,True
622.5209089,7212099355.0,6349587822.0,342.7167680278019,24281.0,3855.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
627.5849505,8801084386.0,8543389003.0,1137.0,30700.0,8596.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
632.6449842,5834179839.0,7739667814.0,342.7167680278019,25526.0,4036.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
637.7048575,7613569591.0,7346382312.0,1209.0,30895.0,7681.0,1006.0,1006.0,True,False,True,True,True,True
642.7648774,7204703961.0,7538837878.0,342.7167680278019,24612.0,4061.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
647.8368962,6786251184.0,7599821960.0,1156.0,29244.0,7617.0,1025.0,1025.0,True,False,True,True,True,True
652.9007752,6585323346.0,7724125888.0,1105.0,29690.0,7220.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
657.9648729,7848169026.0,7440399882.0,342.7167680278019,25574.0,5208.0,1409.0,1409.0,True,False,True,True,True,True
663.0288607,10684022980.0,12301576355.0,1277.0,31731.0,10780.0,2531.0,2531.0,True,False,True,True,True,True
668.0847344,12404551780.0,11396143869.0,342.7167680278019,24647.0,7371.0,2208.0,2208.0,True,False,True,True,True,True
673.1487714,12858000005.0,12677577467.0,1481.0,28907.0,9455.0,2199.0,2199.0,True,False,True,True,True,True
678.2088293,11164152766.0,10540624508.0,1262.0,30520.0,8744.0,1628.0,1628.0,True,False,True,True,True,True
683.2688724,6245043699.0,6041885070.0,342.7167680278019,24645.0,3687.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
688.3329461,7742226206.0,7489719944.0,1041.0,29154.0,8098.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
693.4008774,9713841481.0,8918881790.0,1264.0,29808.0,7773.0,1035.0,1035.0,True,False,True,True,True,True
698.460895,9062036632.0,8754547386.0,1078.0,28278.0,6416.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
703.520856,6807992430.0,6186090818.0,342.7167680278019,25219.0,4585.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
708.5849799,8136207522.0,7330160344.0,1180.0,29295.0,7750.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
713.6568858,6634710956.0,7811728397.0,342.7167680278019,24388.0,3876.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
718.7169077,8551310312.0,7994195377.0,1139.0,31024.0,8531.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
723.7807882,9921617516.0,9104635738.0,342.7167680278019,29990.0,7898.0,1071.0,1071.0,True,False,True,True,True,True
728.848979,6616118089.0,7774518485.0,342.7167680278019,26636.0,4517.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
733.9168897,7498009029.0,8020523792.0,1036.0,29900.0,7432.0,1026.0,1026.0,True,False,True,True,True,True
738.9768426,8101753254.0,6917583658.0,1289.0,31287.0,7716.0,1040.0,1040.0,True,False,True,True,True,True
744.0327278,8439595099.0,8031099413.0,1130.0,29665.0,7996.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
749.0888567,6205188813.0,6392047552.0,342.7167680278019,24804.0,4357.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
754.1448642,10054818458.0,9550011565.0,1186.0,31239.0,9140.0,1031.0,1031.0,True,False,True,True,True,True
759.2129074,7091934824.0,6321381016.0,342.7167680278019,25394.0,4406.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
764.2768649,7717859122.0,6960243145.0,1146.0,28955.0,7339.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
769.3367928,7493713147.0,7628998594.0,1150.0,29725.0,8010.0,1033.0,1033.0,True,False,True,True,True,True
774.4007371,7360601891.0,6278797033.0,342.7167680278019,25890.0,3668.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
779.4608451,8568295700.0,9074783507.0,342.7167680278019,30793.0,8716.0,1055.0,1055.0,True,False,True,True,True,True
784.5168993,8224803194.0,6503492878.0,1001.0,29009.0,6038.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
789.5767399,9225450454.0,8920704019.0,342.7167680278019,26190.0,5970.0,1404.0,1404.0,True,False,True,True,True,True
794.6327199,11931912332.0,12463764993.0,1207.0,30953.0,10881.0,2578.0,2578.0,True,False,True,True,True,True
799.6847431,10936945120.0,11341196158.0,1110.0,24768.0,6569.0,1883.0,1883.0,True,False,True,True,True,True
804.7447878,8095440943.0,8654255168.0,342.7167680278019,24341.0,3914.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
809.8168639,13818335535.0,13183741623.0,1170.0,29593.0,11517.0,2515.0,2515.0,True,False,True,True,True,True
814.8808956,10897741744.0,9535633111.0,1318.0,29924.0,8879.0,1503.0,1503.0,True,False,True,True,True,True
819.944823,5847348320.0,6623381788.0,342.7167680278019,24414.0,4173.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
825.0009427,7682276168.0,7670684308.0,1137.0,30437.0,8267.0,1021.0,1021.0,True,False,True,True,True,True
830.0647385,7347800632.0,7189093681.0,342.7167680278019,25778.0,4165.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
835.124862,8479387944.0,10073583836.0,342.7167680278019,28447.0,7722.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
840.1887868,6767834795.0,7826612474.0,1178.0,30060.0,7775.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
845.2528399,6657292587.0,6655307779.0,342.7167680278019,25025.0,3768.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
850.3087571,7580400076.0,9447553036.0,1315.0,29906.0,7834.0,1016.0,1016.0,True,False,True,True,True,True
855.3688652,8168373056.0,9709904148.0,1074.0,28998.0,7344.0,1121.0,1121.0,True,False,True,True,True,True
860.4447883,9278214000.0,7873316522.0,1170.0,29637.0,7447.0,1004.0,1004.0,True,False,True,True,True,True
865.5048392,8141228388.0,7295897331.0,342.7167680278019,24718.0,4865.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
870.5687495,7525569967.0,8597547311.0,1373.0,30658.0,8061.0,1031.0,1031.0,True,False,True,True,True,True
875.6209426,7508472589.0,7806511019.0,342.7167680278019,26303.0,4851.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
880.6929471,8200566179.0,8073890968.0,342.7167680278019,27860.0,6785.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
885.7609606,10068119100.0,8795844283.0,1301.0,30693.0,7920.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
890.8248297,7791041174.0,6601599186.0,342.7167680278019,24971.0,4267.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
895.8848463,7731853959.0,7599032959.0,1123.0,30867.0,7477.0,1149.0,1149.0,True,False,True,True,True,True
900.9408599,9566144045.0,10011673600.0,1071.0,31289.0,8755.0,1040.0,1040.0,True,False,True,True,True,True
906.0008809,7007091922.0,6201400250.0,342.7167680278019,25114.0,3674.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
911.0647841,6400192329.0,8645990111.0,1139.0,30741.0,7921.0,1031.0,1031.0,True,False,True,True,True,True
916.1288628,7176730263.0,7255546233.0,1211.0,28623.0,6987.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
921.1911515,7609708290.0,8761301309.0,342.7167680278019,26344.0,5389.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
926.2487934,7719381508.0,10524898229.0,1336.0,28985.0,7722.0,1303.0,1303.0,True,False,True,True,True,True
931.312856,13845351071.0,12220808929.0,1143.0,33369.0,13433.0,2665.0,2665.0,True,False,True,True,True,True
936.3687358,9962918167.0,10784451589.0,1089.0,25889.0,6242.0,1667.0,1667.0,True,False,True,True,True,True
941.4289053,11027836527.0,14407157633.0,1174.0,29081.0,9679.0,2511.0,2511.0,True,False,True,True,True,True
946.4888369,13681262269.0,11759198905.0,1165.0,30525.0,9810.0,2040.0,2040.0,True,False,True,True,True,True
951.5448399,10117126271.0,10180698439.0,1157.0,26369.0,7688.0,2374.0,2374.0,True,False,True,True,True,True
956.6131022,10668417059.0,10053941249.0,342.7167680278019,28320.0,8535.0,1591.0,1591.0,True,False,True,True,True,True
961.6689484,6868948889.0,6452863413.0,342.7167680278019,24781.0,3802.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
966.7328276,8412995755.0,8324597124.0,1138.0,29499.0,7350.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
971.7887378,8396503369.0,7625703134.0,342.7167680278019,24784.0,4682.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
976.8449297,8911131462.0,7417362817.0,1017.0,29515.0,7926.0,1065.0,1065.0,True,False,True,True,True,True
981.9047336,4762925871.0,4789386702.0,342.7167680278019,25241.0,3613.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
986.9648469,10289813101.0,9162620799.0,1197.0,29976.0,8593.0,1077.0,1077.0,True,False,True,True,True,True
992.0249081,8766113132.0,8325071455.0,1164.0,30852.0,8746.0,1140.0,1140.0,True,False,True,True,True,True
997.0808825,5796632256.0,6147263053.0,342.7167680278019,24872.0,3750.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1002.144801,8382967278.0,9628581646.0,342.7167680278019,31919.0,10487.0,1042.0,1042.0,True,False,True,True,True,True
1007.208716,6867910693.0,7306505375.0,342.7167680278019,27077.0,5563.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1012.268849,9052722104.0,8310948535.0,342.7167680278019,26573.0,6521.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1017.324726,7090303405.0,7107670049.0,1045.0,28846.0,7235.0,1043.0,1043.0,True,False,True,True,True,True
1022.376886,6767602870.0,5715742033.0,342.7167680278019,24895.0,3666.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1027.436894,6889995795.0,7122167573.0,1182.0,29022.0,6878.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1032.501001,7891886150.0,8062889541.0,1055.0,29590.0,7562.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1037.564856,7659065796.0,7385993345.0,1103.0,30471.0,7785.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1042.621969,7873274393.0,7166011724.0,342.7167680278019,24375.0,3987.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1047.676863,8677345585.0,8411637509.0,1118.0,29081.0,7663.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1052.732948,8386874606.0,8741265568.0,1078.0,30658.0,7530.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1057.792832,8586629402.0,9414839947.0,342.7167680278019,25176.0,5350.0,1327.0,1327.0,True,False,True,True,True,True
1062.852776,11636268078.0,13336646266.0,1365.0,30506.0,10026.0,2628.0,2628.0,True,False,True,True,True,True
1067.916846,10492114557.0,9637185889.0,342.7167680278019,26321.0,7067.0,1975.0,1975.0,True,False,True,True,True,True
1072.972843,11033194264.0,12710079562.0,1283.0,31640.0,10101.0,2318.0,2318.0,True,False,True,True,True,True
1078.032851,11536144006.0,11569181275.0,1312.0,31705.0,11681.0,2214.0,2214.0,True,False,True,True,True,True
1083.088739,8337405355.0,8420209367.0,342.7167680278019,25277.0,4841.0,946.3579496090356,946.3579496090356,True,False,True,True,True,True
1088.148808,9782481333.0,10503880333.0,342.7167680278019,25407.0,6811.0,1958.0,1958.0,True,False,True,True,True,True
1093.216841,11482250604.0,11363812424.0,1360.0,30317.0,9611.0,2247.0,2247.0,True,False,True,True,True,True
1098.284874,12794439894.0,10774791609.0,1273.0,28683.0,9172.0,2405.0,2405.0,True,False,True,True,True,True
1103.344732,10540158407.0,9351026029.0,342.7167680278019,29438.0,9647.0,1991.0,1991.0,True,False,True,True,True,True
1108.400877,12956710615.0,12197842530.0,1234.0,31064.0,10342.0,2431.0,2431.0,True,False,True,True,True,True
1113.460881,10029372026.0,11808435603.0,342.7167680278019,24585.0,5944.0,1884.0,1884.0,True,False,True,True,True,True
1118.51672,11492409643.0,10149610697.0,342.7167680278019,25003.0,6911.0,2011.0,2011.0,True,False,True,True,True,True
1123.572791,9694535158.0,12615530310.0,1222.0,28997.0,9584.0,2362.0,2362.0,True,False,True,True,True,True
1128.63697,14358818606.0,13098385323.0,1214.0,30713.0,10952.0,2199.0,2199.0,True,False,True,True,True,True
1133.704894,9723312503.0,10395742821.0,1043.0,26226.0,5581.0,1892.0,1892.0,True,False,True,True,True,True
1138.768732,12393717670.0,12570107596.0,1295.0,30619.0,9735.0,2624.0,2624.0,True,False,True,True,True,True
